Operateur;X;Y;2G;3G;4G
20801;432687;6714506;1;1;1
20801;432689;6516989;1;0;0
20820;432695;6714085;1;1;1
20801;432700;6445687;0;1;1
20820;432773;6711706;1;1;1
20820;432789;6736971;1;1;0
20801;432822;6242741;1;1;0
20815;432826;6677542;0;1;1
20810;432841;6677553;1;1;0
20820;432878;6394736;1;1;1
20815;432896;6394685;0;1;1
20810;432897;6710971;0;1;0
20820;432898;6712914;1;1;1
20801;432909;6429551;1;1;0
20815;432912;6713416;0;1;1
20801;432915;6582198;0;1;0
20820;432920;6713438;1;1;1
20801;432925;6528042;1;1;1
20810;432927;6712882;1;1;1
20801;432928;6713425;1;1;1
20810;432929;6245159;1;1;1
20815;432930;6245170;0;1;0
20820;432932;6245157;1;1;1
20801;432947;6711446;1;1;1
20815;432947;6712839;0;1;1
20815;432965;6429503;0;1;1
20810;432970;6429498;1;1;1
20801;432973;6712845;1;1;1
20820;432979;6429502;1;1;1
20801;432983;6714066;1;1;1
20810;432987;6714077;1;1;1
20810;432994;6715325;1;1;1
20810;433009;6709896;1;1;1
20801;433016;6394035;1;1;1
20810;433017;6394035;1;1;0
20815;433020;6709875;0;1;1
20820;433024;6488322;1;1;1
20810;433024;6488322;1;1;1
20801;433038;6585438;1;1;1
20810;433042;6712314;0;1;0
20820;433061;6714209;1;1;1
20801;433070;6488397;1;1;1
20815;433071;6488415;0;1;1
20801;433076;6596124;1;1;1
20810;433104;6273727;1;1;1
20820;433105;6273729;1;1;1
20801;433109;6273734;1;1;1
20815;433111;6273736;0;1;1
20815;433131;6314303;0;1;0
20820;433134;6260361;1;1;1
20810;433134;6260361;1;1;1
20820;433153;6331232;1;1;1
20801;433154;6331239;1;1;1
20810;433159;6331234;1;1;1
20801;433162;6324493;1;0;0
20820;433175;6314301;1;1;1
20810;433189;6314319;1;1;1
20820;433223;6574490;1;1;1
20801;433233;6574500;1;1;1
20801;433267;6436114;0;1;1
20810;433370;6413524;1;1;0
20820;433440;6642950;1;0;0
20801;433455;6777716;0;0;1
20810;433468;6470989;1;1;1
20820;433470;6470996;1;1;1
20820;433473;6677904;1;1;0
20801;433473;6677904;1;1;1
20820;433475;6470968;1;0;0
20801;433481;6712272;1;1;1
20820;433482;6643367;1;0;0
20810;433501;6373550;1;1;0
20820;433502;6373536;1;1;0
20815;433503;6373537;0;1;1
20815;433509;6705085;0;1;1
20801;433531;6373515;1;1;1
20801;433533;6584463;1;1;0
20810;433541;6714488;1;1;1
20810;433545;6705037;1;1;1
20801;433546;6705041;1;1;1
20801;433581;6438266;1;1;1
20810;433587;6438255;1;1;0
20801;433615;6714903;1;1;1
20815;433615;6714907;0;1;1
20815;433619;6712732;0;1;1
20810;433620;6712740;1;1;1
20820;433638;6631915;1;1;1
20801;433639;6426663;0;1;1
20801;433648;6246640;1;1;1
20815;433649;6246642;0;1;1
20801;433649;6892694;1;1;0
20820;433654;6449577;1;1;1
20810;433659;6631918;1;1;1
20810;433675;6246635;1;1;1
20820;433676;6246635;1;1;1
20820;433690;6400758;1;1;1
20815;433691;6400762;0;1;1
20801;433693;6447340;0;1;1
20815;433693;6713428;0;1;1
20810;433694;6713426;1;1;1
20801;433695;6713427;1;1;1
20820;433698;6425789;1;1;0
20820;433702;6713432;1;1;1
20820;433703;6586666;1;1;1
20810;433703;6586666;1;1;1
20801;433706;6425757;1;1;1
20810;433732;6711902;1;1;1
20815;433734;6711899;0;1;1
20801;433741;6469126;0;0;1
20801;433775;6586171;1;1;1
20815;433805;6584191;0;1;1
20801;433820;6715451;1;1;1
20810;433888;6587415;1;1;0
20815;433890;6715554;0;1;1
20820;433894;6715564;1;1;1
20810;433939;6694135;1;1;0
20815;433947;6324680;0;1;0
20820;433948;6324721;1;1;1
20810;433948;6324721;1;1;1
20810;433978;6396763;1;1;0
20801;433990;6755508;1;1;0
20801;433997;6448864;1;1;1
20801;434010;6310959;1;1;0
20801;434015;6711957;1;1;1
20820;434030;6711981;1;1;1
20820;434053;6249455;1;1;1
20810;434053;6249455;1;1;1
20815;434054;6249456;0;1;1
20801;434064;6586337;1;1;1
20801;434064;6586337;1;0;0
20820;434115;6585703;1;1;1
20810;434115;6585703;1;1;0
20810;434115;6715313;1;1;1
20801;434145;6714164;0;1;1
20820;434149;6714176;1;1;1
20815;434150;6714176;0;1;0
20815;434154;6767798;0;1;0
20801;434154;6767800;1;1;0
20801;434161;6585338;1;1;1
20820;434166;6587256;1;1;1
20820;434167;6611597;1;1;0
20801;434167;6611597;1;1;0
20810;434167;6611597;1;1;0
20815;434168;6611597;0;1;0
20801;434171;6255015;1;1;1
20801;434189;6587422;1;1;1
20801;434190;6710122;0;1;0
20820;434197;6767565;1;1;1
20810;434197;6767565;1;1;1
20820;434198;6242781;1;1;1
20810;434198;6242781;1;1;1
20801;434203;6632242;1;1;1
20810;434233;6714665;1;1;1
20820;434249;6710130;1;1;1
20815;434250;6307923;0;1;1
20801;434255;6242782;1;1;0
20820;434297;6886126;1;1;1
20810;434297;6886126;1;1;1
20801;434311;6690375;1;1;0
20820;434354;6441159;1;1;0
20820;434375;6253837;1;1;1
20810;434376;6253840;1;1;1
20810;434398;6713579;1;1;1
20810;434414;6715899;1;1;1
20801;434421;6715895;1;1;1
20815;434422;6715900;0;1;1
20815;434443;6712356;0;1;1
20801;434452;6712358;1;1;0
20810;434452;6712362;1;1;1
20801;434454;6709425;1;1;1
20801;434474;6643894;1;1;1
20801;434507;6319771;1;1;1
20810;434508;6319797;1;1;0
20815;434583;6643793;0;1;0
20801;434611;6782118;1;1;0
20820;434645;6236656;1;0;0
20810;434688;6336134;1;1;1
20815;434688;6336135;0;1;0
20801;434698;6579568;1;1;1
20820;434702;6336240;1;1;1
20801;434705;6336229;0;1;0
20810;434714;6579573;1;1;0
20820;434776;6714437;1;1;1
20801;434789;6286300;1;1;0
20815;434790;6286301;0;1;1
20820;434808;6690355;1;1;0
20820;434817;6545921;1;1;1
20810;434817;6545921;1;1;1
20815;434827;6713488;0;1;1
20801;434827;6713489;1;1;1
20810;434840;6440105;1;1;0
20810;434848;6714664;1;1;1
20815;434875;6714918;0;1;1
20820;434876;6713587;1;1;1
20801;434889;6714938;1;1;0
20801;434923;6886684;1;1;1
20820;434991;6254528;1;1;1
20815;434992;6254528;0;1;1
20820;434993;6522897;1;1;1
20810;434994;6254532;1;1;1
20810;434998;6522922;1;1;1
20810;434999;6713134;1;1;1
20810;435026;6780299;1;1;1
20810;435042;6420403;1;0;0
20820;435060;6780350;1;1;1
20810;435069;6385464;1;1;1
20801;435076;6541108;1;1;0
20815;435077;6541109;0;1;0
20810;435097;6241782;1;1;1
20820;435099;6241783;1;1;1
20815;435099;6241783;0;1;1
20801;435152;6398198;1;1;1
20815;435166;6710997;0;1;0
20801;435166;6710998;1;1;0
20801;435220;6449743;0;1;1
20801;435253;6522538;0;0;0
20801;435278;6642939;1;1;0
20815;435285;6642936;0;1;1
20820;435289;6717184;0;1;0
20820;435295;6643182;1;1;1
20810;435295;6643182;1;1;1
20801;435295;6894186;1;1;0
20810;435314;6717207;1;1;1
20801;435328;6717222;1;1;0
20810;435333;6894165;1;1;1
20815;435336;6717211;0;1;0
20815;435337;6245954;0;1;1
20801;435341;6302827;1;1;1
20810;435353;6691226;1;1;0
20815;435371;6522228;0;1;1
20801;435373;6522205;1;1;1
20815;435373;6894123;0;1;0
20820;435378;6894147;1;1;1
20801;435384;6413532;1;1;1
20815;435388;6787156;0;1;1
20801;435434;6715643;1;1;1
20810;435456;6715576;1;1;1
20815;435457;6715577;0;1;1
20820;435457;6715581;1;1;1
20801;435472;6776051;0;1;1
20810;435503;6714237;0;1;0
20801;435526;6385822;1;1;1
20820;435526;6385823;1;1;0
20820;435528;6706367;1;1;1
20801;435551;6339248;1;1;0
20801;435553;6429174;1;1;0
20820;435557;6429170;1;1;1
20801;435567;6400380;1;1;1
20810;435603;6712304;1;1;1
20815;435604;6712305;0;1;1
20801;435624;6712295;1;1;0
20801;435698;6365495;0;1;0
20810;435699;6365496;1;1;0
20815;435699;6365497;0;1;0
20801;435714;6586936;1;1;1
20815;435715;6880649;0;1;1
20820;435717;6880642;1;1;1
20810;435726;6880631;1;1;1
20820;435798;6305672;1;1;1
20810;435798;6305672;1;1;1
20810;435835;6709754;1;1;1
20810;435886;6294902;1;1;1
20810;435896;6584489;1;1;0
20801;435905;6920986;1;1;0
20820;435906;6294907;1;1;1
20801;435912;6584490;1;1;0
20801;435947;6704716;0;1;1
20810;435953;6714144;1;1;1
20815;435955;6714173;0;1;1
20810;435956;6234742;1;1;1
20801;435956;6714172;1;1;0
20820;435995;6234720;1;1;1
20801;436007;6236931;1;1;1
20820;436010;6758180;1;1;1
20810;436010;6758180;1;1;1
20815;436010;6758181;0;1;1
20820;436017;6604570;1;1;1
20810;436017;6604570;1;1;1
20815;436017;6604571;0;1;1
20815;436080;6709860;0;1;0
20810;436094;6413479;1;1;0
20815;436103;6413356;0;1;1
20820;436103;6413373;1;1;1
20810;436147;6786806;1;1;1
20801;436153;6786815;1;1;0
20820;436158;6786812;1;1;1
20820;436164;6399604;1;1;1
20820;436179;6515966;1;1;0
20801;436183;6451551;0;1;1
20815;436238;6515975;0;1;1
20801;436240;6294872;1;1;1
20815;436262;6588957;0;1;1
20820;436266;6710906;1;1;1
20801;436267;6710914;1;1;1
20815;436268;6293597;0;1;1
20801;436287;6588977;1;1;0
20810;436298;6702995;0;1;0
20820;436299;6702999;1;1;0
20815;436300;6703004;0;1;0
20801;436301;6702997;1;1;0
20820;436354;6419583;1;1;1
20815;436375;6419583;0;1;1
20810;436416;6903048;1;1;0
20820;436437;6341709;1;1;1
20810;436437;6341709;1;1;1
20815;436511;6711157;0;1;1
20810;436536;6419267;1;1;0
20801;436554;6716848;1;1;1
20810;436559;6711103;1;1;1
20810;436579;6919954;1;1;0
20810;436597;6227958;1;1;0
20815;436598;6227958;0;1;0
20810;436601;6455647;1;1;1
20801;436607;6227940;1;1;0
20820;436608;6227942;1;1;0
20820;436612;6237517;1;1;1
20815;436612;6237517;0;1;1
20810;436623;6237472;1;1;1
20820;436645;6539797;1;1;1
20810;436645;6539797;1;1;1
20820;436695;6583504;1;1;1
20815;436716;6557397;0;1;0
20810;436716;6557397;1;1;0
20820;436740;6557371;1;1;0
20801;436740;6557371;1;1;0
20801;436761;6455715;1;1;1
20815;436762;6455716;0;1;1
20801;436765;6713413;1;1;1
20820;436773;6921394;1;1;0
20801;436929;6736965;1;1;0
20820;436943;6736939;1;0;1
20820;436986;6587378;1;1;1
20810;436986;6587378;1;1;1
20801;436986;6587443;1;1;0
20801;437000;6772355;0;1;1
20820;437025;6433882;1;1;1
20815;437026;6433883;0;1;1
20820;437050;6713455;1;1;1
20820;437053;6849057;1;1;1
20815;437056;6713595;0;1;1
20801;437062;6849049;1;1;0
20810;437063;6716351;1;1;1
20810;437081;6849067;1;1;1
20810;437088;6713509;1;1;1
20801;437092;6853893;1;1;0
20801;437096;6345638;1;0;0
20801;437158;6429614;1;1;0
20815;437159;6429616;0;1;1
20810;437170;6429618;1;1;1
20801;437190;6855344;0;1;1
20810;437193;6855338;1;1;1
20820;437222;6855292;1;1;1
20815;437273;6716611;0;1;1
20820;437304;6398421;1;1;0
20810;437310;6398396;1;1;0
20810;437456;6860440;1;1;0
20820;437660;6717042;1;1;1
20801;437737;6855925;1;1;1
20801;437802;6712890;0;1;1
20810;437838;6433447;1;1;0
20801;437841;6433442;1;1;1
20815;437866;6296898;0;1;1
20801;437868;6721928;1;1;1
20801;437962;6588030;0;0;1
20815;437998;6711580;0;1;1
20801;438012;6294723;1;1;0
20820;438013;6294724;1;1;1
20810;438023;6294733;1;1;1
20820;438055;6855690;1;1;1
20810;438055;6855690;1;1;1
20801;438066;6594774;1;1;1
20810;438076;6594763;1;1;1
20820;438077;6594767;1;1;1
20801;438077;6711586;1;1;0
20815;438078;6594768;0;1;0
20801;438086;6452834;0;1;1
20810;438093;6710524;1;1;1
20820;438093;6910477;1;1;1
20801;438103;6910462;1;1;0
20810;438126;6711575;1;1;0
20801;438253;6861392;1;1;0
20820;438257;6861410;1;1;1
20801;438295;6588002;1;1;0
20820;438302;6587984;1;1;0
20820;438308;6457901;1;1;0
20801;438325;6587457;1;1;0
20810;438340;6587460;1;1;1
20820;438342;6705925;1;1;0
20820;438345;6587455;1;1;1
20801;438356;6425933;1;1;0
20810;438359;6425933;1;1;1
20801;438360;6705941;1;1;0
20810;438361;6705928;1;1;1
20801;438369;6902877;1;1;0
20801;438402;6390104;1;1;0
20820;438440;6711231;1;0;0
20810;438463;6451254;1;1;1
20815;438463;6705974;0;1;0
20820;438515;6658949;1;1;1
20801;438516;6658954;1;1;0
20810;438525;6658958;1;1;1
20815;438526;6658946;0;1;1
20820;438611;6725672;1;1;0
20815;438612;6725672;0;1;1
20820;438754;6232030;1;1;1
20810;438754;6232030;1;1;1
20801;438758;6857120;1;1;1
20801;438764;6854257;1;1;1
20810;438771;6406726;1;1;0
20801;438772;6726497;1;1;0
20810;438777;6726489;1;1;0
20801;438832;6231961;1;1;0
20815;438833;6231964;0;1;1
20810;438848;6857270;1;1;1
20801;438852;6604119;1;1;1
20820;438852;6857258;1;1;1
20801;438973;6278939;0;1;0
20815;438973;6718191;0;1;1
20801;438973;6718192;1;1;1
20810;438974;6278943;1;1;0
20810;438978;6718195;1;1;1
20815;438982;6278944;0;1;0
20820;438994;6718960;1;1;1
20801;439013;6211386;0;1;1
20801;439018;6515674;1;1;1
20820;439034;6211381;1;1;1
20810;439034;6211381;1;1;1
20801;439065;6866565;1;1;0
20815;439090;6866550;0;1;1
20820;439134;6521654;1;1;1
20810;439141;6521681;1;1;1
20810;439173;6593021;1;1;1
20820;439174;6593025;1;1;1
20801;439182;6738373;0;1;0
20810;439192;6738324;1;1;0
20820;439251;6425629;1;1;1
20815;439271;6425600;0;1;1
20810;439320;6904440;1;1;0
20820;439338;6904453;1;1;0
20815;439339;6904453;0;1;1
20801;439364;6618858;1;1;1
20810;439364;6618863;1;1;0
20801;439367;6855455;0;1;1
20801;439425;6388545;1;1;0
20820;439437;6394782;1;1;0
20815;439447;6350337;0;1;1
20820;439448;6590385;1;1;0
20810;439449;6411421;1;1;0
20801;439466;6394705;1;1;1
20810;439471;6394709;1;1;0
20801;439479;6350344;1;0;0
20820;439480;6350325;1;1;1
20810;439480;6350325;1;1;1
20801;439495;6729600;1;1;1
20820;439497;6729600;1;1;1
20810;439499;6729602;1;1;0
20801;439548;6588155;0;1;1
20801;439555;6768688;0;1;1
20801;439639;6677961;1;1;0
20801;439721;6700701;1;1;0
20801;439792;6582929;1;1;0
20810;439806;6582957;1;1;0
20801;439876;6755638;1;1;0
20820;439881;6360516;1;1;1
20810;439881;6360516;1;1;1
20820;439898;6678302;1;1;0
20820;439899;6587954;1;0;0
20820;439899;6587954;1;1;1
20801;439954;6360209;1;1;1
20815;439983;6678338;0;1;1
20801;440072;6508635;1;1;1
20801;440075;6445824;1;1;0
20801;440086;6370483;1;1;1
20810;440088;6697117;1;1;1
20801;440102;6554805;1;1;0
20810;440120;6588626;0;1;0
20801;440138;6409121;1;1;1
20820;440203;6516942;1;1;1
20810;440207;6409230;1;1;0
20810;440210;6516943;1;1;1
20801;440232;6516942;1;1;1
20815;440246;6516927;0;1;1
20801;440310;6354174;1;1;0
20801;440336;6733173;1;1;0
20815;440361;6579967;0;1;1
20820;440422;6579956;1;1;0
20801;440454;6867922;1;1;1
20810;440494;6867938;1;1;1
20820;440497;6867942;1;1;1
20810;440515;6820118;1;1;1
20801;440516;6588309;1;1;1
20820;440516;6820128;1;1;1
20801;440516;6820132;1;1;1
20820;440578;6713600;1;1;1
20801;440584;6713602;1;1;0
20801;440651;6454589;0;1;1
20815;440745;6588081;0;1;1
20810;440808;6443155;1;1;0
20801;440814;6847100;1;1;0
20801;440843;6210577;1;1;0
20820;440844;6210580;1;1;0
20815;440844;6210580;0;1;0
20810;440844;6210580;1;1;0
20801;440875;6536397;1;1;1
20801;440881;6308295;1;1;0
20820;440882;6308297;1;1;0
20815;440882;6308297;0;1;0
20810;440882;6308297;1;1;0
20810;440892;6577015;1;1;1
20820;440892;6577020;1;1;1
20801;440895;6433160;1;1;0
20810;440897;6588174;0;1;0
20810;440900;6433157;1;1;1
20815;440903;6536380;0;1;1
20810;440924;6731964;1;1;0
20801;440998;6426141;1;1;1
20801;441012;6438117;1;1;0
20810;441015;6438131;1;1;0
20820;441076;6516186;1;0;0
20820;441076;6516186;1;1;0
20820;441092;6852699;1;1;1
20820;441101;6699417;1;1;0
20815;441102;6699417;0;1;0
20801;441102;6699418;1;1;1
20810;441106;6699397;1;1;0
20810;441149;6833652;1;1;0
20801;441156;6807292;1;1;0
20810;441176;6852600;1;1;1
20810;441179;6389725;0;1;0
20801;441184;6514756;1;1;1
20801;441187;6515820;1;1;0
20801;441231;6291069;1;1;1
20810;441282;6553503;1;1;1
20820;441284;6553503;1;1;1
20815;441284;6553503;0;1;1
20801;441294;6515039;0;1;0
20801;441323;6719052;1;1;1
20815;441324;6719074;0;1;0
20801;441416;6762164;1;1;0
20810;441419;6228635;1;1;1
20820;441420;6228635;1;1;1
20801;441436;6743618;1;1;1
20801;441452;6228620;1;1;0
20801;441462;6421195;1;1;1
20820;441467;6640039;1;1;1
20810;441470;6640039;1;1;1
20810;441503;6710897;1;1;0
20815;441504;6710894;0;1;1
20801;441504;6710894;1;1;0
20810;441513;6515340;1;1;1
20820;441519;6515347;1;1;1
20815;441520;6515348;0;1;1
20815;441533;6370265;0;1;1
20801;441540;6388245;1;1;1
20820;441551;6410724;1;1;0
20815;441568;6410719;0;1;1
20801;441609;6214589;1;1;0
20810;441628;6427624;1;1;1
20820;441628;6697264;1;1;0
20815;441631;6427607;0;1;1
20820;441658;6844454;1;1;1
20810;441675;6411606;1;1;0
20810;441675;6844403;1;1;1
20820;441712;6507644;1;1;1
20810;441712;6507644;1;1;1
20820;441718;6436997;1;1;1
20801;441735;6333784;1;1;0
20810;441735;6602852;1;1;0
20820;441736;6333785;1;1;0
20810;441736;6333785;1;1;0
20815;441737;6333786;0;1;0
20815;441751;6437027;0;1;1
20810;441829;6371173;1;1;1
20820;441829;6788448;1;1;1
20810;441829;6788448;1;1;0
20801;441838;6788446;1;1;0
20820;441901;6371146;1;1;1
20820;441951;6899287;1;1;0
20820;441980;6203119;1;1;1
20810;442014;6203245;0;0;1
20820;442019;6203271;1;1;0
20801;442036;6203252;0;1;0
20815;442066;6389217;0;1;1
20801;442069;6496591;1;0;0
20810;442072;6496593;1;1;1
20801;442083;6389224;1;1;1
20820;442084;6496590;1;1;1
20810;442092;6907276;1;1;0
20801;442095;6326721;1;1;1
20810;442117;6431451;1;1;0
20801;442130;6597438;1;1;1
20801;442133;6382489;1;1;1
20801;442168;6811911;1;1;0
20810;442175;6914332;1;1;1
20820;442175;6914345;1;1;0
20815;442175;6914345;0;1;0
20801;442177;6914333;1;1;1
20820;442219;6366307;1;1;1
20810;442219;6366307;1;1;1
20801;442242;6815884;1;1;0
20801;442258;6723317;1;1;0
20801;442259;6456404;0;1;1
20801;442261;6516333;1;1;1
20820;442265;6815956;1;1;0
20815;442266;6815991;0;1;1
20820;442288;6597351;1;1;1
20810;442288;6597351;1;1;1
20801;442302;6445219;1;1;0
20820;442303;6445220;1;1;0
20815;442303;6445220;0;1;0
20810;442303;6445220;1;1;0
20801;442352;6303020;1;1;0
20801;442352;6514290;0;1;1
20810;442391;6245481;1;1;1
20801;442427;6515315;1;1;1
20801;442446;6589102;1;1;0
20815;442453;6899468;0;1;1
20801;442454;6899469;1;1;1
20820;442461;6245460;1;1;1
20815;442462;6245461;0;1;0
20820;442467;6415766;1;1;0
20815;442467;6415767;0;1;1
20820;442467;6776429;1;1;0
20810;442467;6776429;0;1;0
20815;442468;6776429;0;1;0
20801;442469;6776430;1;1;0
20801;442477;6245475;1;1;0
20810;442478;6377246;1;1;1
20820;442556;6387238;1;1;1
20815;442563;6387240;0;1;1
20815;442564;6514795;0;1;1
20820;442583;6514794;1;1;1
20810;442583;6514794;1;1;1
20810;442587;6688772;1;1;1
20801;442588;6688773;1;1;1
20801;442589;6342806;1;1;0
20820;442590;6342807;1;1;0
20810;442590;6342807;1;1;0
20815;442590;6342808;0;1;0
20820;442616;6464564;1;1;1
20810;442616;6464564;0;0;1
20810;442618;6387860;1;1;1
20801;442641;6236447;1;1;1
20815;442679;6377691;0;1;1
20810;442704;6718824;1;1;1
20801;442787;6738223;1;1;0
20820;442876;6535254;1;1;1
20810;442896;6535264;1;1;1
20801;442940;6642430;1;1;1
20801;442963;6436642;0;1;0
20820;443030;6376046;1;1;1
20801;443031;6376039;1;1;1
20801;443101;6920927;1;1;0
20810;443114;6920918;1;1;0
20801;443121;6780184;1;0;0
20801;443158;6428896;1;1;0
20801;443158;6428896;0;1;0
20801;443178;6199857;1;0;0
20820;443208;6920904;1;1;1
20815;443217;6920887;0;1;1
20815;443223;6265108;0;1;0
20820;443247;6878756;1;1;1
20810;443247;6878756;1;1;1
20801;443249;6265102;1;1;0
20810;443250;6265103;1;1;0
20820;443262;6831428;1;0;0
20801;443341;6465197;1;1;1
20820;443345;6852324;1;1;1
20815;443367;6465237;0;1;1
20810;443401;6852379;1;1;1
20820;443438;6380376;1;1;1
20820;443495;6328414;1;1;1
20810;443495;6328414;1;1;1
20801;443550;6709307;1;1;0
20801;443557;6364587;1;0;0
20801;443568;6584189;1;1;0
20820;443574;6584157;1;1;1
20810;443574;6584157;1;1;1
20801;443574;6906475;1;0;0
20810;443577;6894513;1;1;0
20815;443577;6894523;0;1;1
20820;443577;6906460;1;1;1
20820;443586;6894508;1;1;0
20801;443589;6894515;1;1;0
20810;443590;6724543;1;1;1
20820;443591;6724547;1;1;0
20820;443638;6605209;1;1;0
20815;443660;6605218;0;1;1
20801;443688;6257945;1;1;0
20810;443689;6257947;1;1;0
20815;443709;6257975;0;1;0
20820;443736;6748754;1;1;1
20810;443736;6748754;1;1;1
20801;443756;6766303;0;1;1
20810;443818;6871128;1;1;1
20820;443822;6871131;1;1;1
20810;443834;6226943;1;1;1
20801;443838;6390679;0;1;0
20820;443848;6226933;1;1;1
20815;443860;6226908;0;1;1
20801;443866;6226917;1;1;0
20810;443879;6464664;1;1;0
20815;443900;6429983;0;1;1
20820;443908;6429973;1;1;1
20810;443913;6429971;0;0;1
20820;443980;6718369;1;1;1
20820;443984;6646661;1;1;1
20801;443989;6646658;1;1;1
20810;443990;6646662;1;1;1
20820;444016;6666323;1;1;0
20810;444016;6666323;1;1;0
20815;444017;6666323;0;1;0
20801;444017;6666323;1;1;0
20810;444027;6902625;1;1;0
20820;444043;6621642;1;1;1
20810;444043;6621642;1;1;1
20815;444044;6621643;0;1;1
20820;444060;6673492;1;1;1
20810;444060;6673492;1;1;1
20801;444062;6458134;0;1;1
20801;444076;6429426;1;1;1
20810;444113;6891275;1;1;1
20820;444119;6891264;1;1;1
20820;444235;6536524;1;1;1
20820;444238;6429346;0;1;0
20801;444240;6876043;1;1;1
20810;444261;6536512;1;1;1
20801;444279;6430899;0;1;1
20820;444348;6428809;1;1;1
20815;444366;6832322;0;1;1
20801;444367;6832323;1;1;0
20820;444402;6434355;1;0;0
20815;444445;6392044;0;1;1
20810;444453;6392080;1;1;0
20801;444545;6634129;1;1;0
20801;444545;6743133;1;1;1
